SLIPID,SLIPTIMESTAMP,PLAYER_ID,CURRENTSF,LOGSF,STAKE,GGR,BETODD,SPORTNAMEENGLISH,LEAGUENAMEENGLISH,EVENTDESCRIPTION,GAMEDESCRIPTION,Market Name,Market Name Corners,RESULTDESCRIPTION,SRC_EVENT_ID,GOAL_EXP_HOME,GOAL_EXP_AWAY,DRAW_FACTOR,FIRST_HALF_GOALS_PERC,INJURY_TIME_1ST_HALF,INJURY_TIME_2ND_HALF,MINUTES,Data Set,Default 1st Half Injury Time,1st Half Injury Time change?,Magnitude of change,Magnitude of change relative
7817888000,0.041180556,706183571,0.01,1,160.42155,71.20791761,1.17,Football,Paulista Serie A1,Red Bull Bragantino SP - SC Corinthians SP,Total Corners,Total Corners,Total Corners,"Over 8,5",7533865,1.396,1.0395,0.9704,0.437,4,5,68,Dynamic,2,1st Half Inj Time increased,2,2
7801478917,0.010115741,707726343,0.01,0.01,2,2,2.5,Football,Serie A,SS Lazio - Como 1907,SS Lazio - Total Corners,Slight Dog - Total Corners,Medium Corner Jolly - Total Corners,"Under 5,5",7532513,1.0954,1.2803,0.9455,0.437,1,6,66,Dynamic,3,1st Half Inj Time decreased,2,-2
7604455110,0.0153125,651317703,0.01,0.01,2,2,4.75,Football,Brasileiro Serie A,CA Paranaense PR - EC Vitoria Salvador BA,Total Corners,Total Corners,Total Corners,"Over 14,5",7502116,1.5486,0.8546,0.9592,0.456,5,5,45,Dynamic,2,1st Half Inj Time increased,2,2
7884136022,0.031875,513784526,0.01,0.01,2,2,2.7,Football,"Liga MX, Clausura",Club Leon FC - Deportivo Toluca FC,Total Corners,Total Corners,Total Corners,"Over 7,5",7543845,1.1036,1.8642,0.9456,0.437,5,5,84,Dynamic,2,1st Half Inj Time increased,3,3
7734225934,0.021458333,632008838,0.01,0.3,15.948248,15.948248,1.44,Football,Serie A,Cagliari - Atalanta BC,Cagliari - Total Corners,Medium Dog - Total Corners,Medium Corner Dog - Total Corners,"Over 2,5",7524577,0.8953,1.8843,0.9465,0.437,1,6,73,Dynamic,3,1st Half Inj Time decreased,2,-2
7624715265,0.020324074,702900947,0.01,0.3,81.23411625,-85.29582206,2.05,Football,Brasileiro Serie A,SE Palmeiras SP - Gremio FB Porto Alegrense RS,Gremio FB Porto Alegrense RS - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 2,5",7504424,1.9841,0.629,0.9786,0.3408,5,5,45,Dynamic,2,1st Half Inj Time increased,3,3
7790731552,0.007210648,707851584,0.3,0.3,13.9590333,0.97092832,1.7,Football,Primeira Liga,CD Santa Clara - SC Farense,CD Santa Clara - Total Corners,Strong Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 10,5",7531815,2.0783,0.4611,0.7,0.437,3,5,74,Dynamic,2,1st Half Inj Time increased,1,1
7926541458,0.006747685,709422603,0.3,1,25.10211,-25.10211,2,Football,Bundesliga,TSG Hoffenheim - VfB Stuttgart,Total Corners,Total Corners,Total Corners,"Over 10,5",7558274,1.2963,1.9481,0.9378,0.437,1,6,80,Dynamic,3,1st Half Inj Time decreased,2,-2
7928470257,0.029189815,709422603,0.3,1,4.10992063,4.10992063,9.25,Football,Super Lig,Galatasaray SK - Fenerbahce SK,Total Corners,Total Corners,Total Corners,"Over 7,5",7561806,1.3887,1.3786,0.9363,0.437,1,5,80,Dynamic,2,1st Half Inj Time decreased,1,-1
7797190360,0.012037037,707915565,0.01,1,1,1,2.5,Football,EFL Cup,Tottenham Hotspur - Liverpool,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 6,5",7531244,1.3751,2.3642,0.964,0.4502,8,5,17,Dynamic,2,1st Half Inj Time decreased,1,-1
7657561368,0.003414352,651113505,0.3,0.3,42.798,42.798,3.1,Football,World Cup Qualification - CONMEBOL,Brazil - Uruguay,Total Corners,Total Corners,Total Corners,"Over 9,5",7507631,1.7725,0.655,0.9381,0.437,2,5,58,Dynamic,2,No change in 1st Half Inj Time,0,0
7845834228,0.028634259,708146720,0.01,1,19.08940044,-20.99834048,2.1,Football,Premier League,Aston Villa - West Ham United,Aston Villa - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Under 6,5",7533198,2.0734,0.9513,0.9614,0.465,4,7,10,Dynamic,4,1st Half Inj Time increased,2,2
7787677303,0.010185185,707755648,0.3,0.3,0.32881278,0.32881278,2.5,Football,Premier League,Brighton & Hove Albion - Arsenal,Total Corners,Total Corners,Total Corners,"Over 10,5",7526890,0.9326,1.3488,0.9272,0.4084,4,7,43,Dynamic,4,No change in 1st Half Inj Time,0,0
7714871876,0.011493056,647818041,0.06,0.06,0.42856,0.42856,2.85,Football,"Liga MX, Apertura",CF Monterrey - Atletico San Luis,Total Corners,Total Corners,Total Corners,"Over 11,5",7525054,1.8919,0.7316,0.9565,0.437,6,5,46,Dynamic,2,1st Half Inj Time increased,4,4
7741746237,0.02306713,555862704,0.3,0.3,10,-0.35,1.83,Football,Premier League,AFC Bournemouth - West Ham United,Total Corners,Total Corners,Total Corners,"Over 17,5",7519113,1.9262,1.3079,0.9441,0.437,2,7,75,Dynamic,4,1st Half Inj Time decreased,2,-2
7843179386,0.01130787,534298677,0.01,0.99,9.9,-12.38,2.25,Football,Pro League,Club Brugge - KV Kortrijk,KV Kortrijk - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 1,5",7532881,2.7465,0.584,0.9484,0.4496,2,5,31,Dynamic,2,1st Half Inj Time increased,1,1
7871237169,0.005856481,517201037,0.06,0.06,3,0,1.95,Football,Liga Profesional de Futbol,Godoy Cruz - CA Talleres de Cordoba,Total Corners,Total Corners,Total Corners,"Over 6,5",7545196,0.8941,1.4493,0.9407,0.5138,4,5,45,Dynamic,2,1st Half Inj Time increased,2,2
7904308824,0.041493056,708399887,0.3,0.3,8.3110675,8.3110675,1.82,Football,Paulista Serie A1,Portuguesa de Desportos SP - SC Corinthians SP,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 4,5",7557335,1.1285,1.2654,0.9603,0.4346,2,5,29,Dynamic,2,No change in 1st Half Inj Time,0,0
7797226917,0.026840278,707880862,0.01,0.3,3.24413995,-3.73147066,2.15,Football,Premiership,Kilmarnock FC - Motherwell,Kilmarnock FC - Total Corners,Medium Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 11,5",7532285,1.7204,0.8511,0.9591,0.4362,4,5,45,Dynamic,2,1st Half Inj Time increased,2,2
7765115045,0.033865741,704279807,0.01,0.3,49.9109919,49.9109919,1.82,Football,Premier League,Manchester City - Everton FC,Manchester City - Total Corners,Strong Jolly - Total Corners,Strong Corner Jolly - Total Corners,"Over 10,5",7523287,2.4176,0.685,0.9602,0.4135,1,7,60,Dynamic,4,1st Half Inj Time decreased,3,-3
7674803848,0.009895833,702788758,0.01,0.01,2,2,4.5,Football,Premier League,Newcastle United - West Ham United,Total Corners,Total Corners,Total Corners,"Under 9,5",7506309,2.6671,0.8956,0.9564,0.437,3,7,55,Dynamic,4,1st Half Inj Time decreased,1,-1
7784970306,0.031041667,707793575,0.01,0.3,132.1455152,132.1455152,1.77,Football,LaLiga,Valencia CF - Real Madrid,Total Corners,Total Corners,Total Corners,"Over 7,5",7529841,0.5206,2.9064,0.9691,0.437,3,7,81,Dynamic,4,1st Half Inj Time decreased,1,-1
7731684500,0.020416667,632008838,0.01,0.3,47.844744,-50.2369812,2.05,Football,LaLiga,Real Valladolid - Valencia CF,Real Valladolid - Total Corners,Slight Dog - Total Corners,Slight Corner Jolly - Total Corners,"Under 2,5",7523755,0.9301,1.1498,0.9365,0.4395,4,7,24,Dynamic,4,1st Half Inj Time decreased,1,-1
7657475535,0.009722222,703331260,0.01,1,8.188472,8.188472,2.75,Football,World Cup Qualification - CONMEBOL,Brazil - Uruguay,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 4,5",7507631,1.6643,0.6549,0.9381,0.4526,2,5,25,Dynamic,2,No change in 1st Half Inj Time,0,0
7678036468,0.020231481,557366183,0.01,1,40.9971125,40.9971125,2.1,Football,Brasileiro Serie A,Fluminense FC RJ - Criciuma EC SC,Criciuma EC SC - Total Corners,Strong Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 2,5",7514113,1.7771,0.6775,0.9704,0.4729,2,5,28,Dynamic,2,1st Half Inj Time increased,2,2
7691209801,0.003587963,561585386,0.01,1,84.0808059,-47.92605936,1.57,Football,Copa Libertadores,CA Mineiro MG - Botafogo FR RJ,Botafogo FR RJ - Total Corners,Slight Dog - Total Corners,Slight Corner Jolly - Total Corners,"Under 1,5",7507112,1.5199,1.3252,0.8825,0.5863,6,5,45,Dynamic,2,No change in 1st Half Inj Time,0,0
7823132128,0.006851852,510957444,0.3,0.3,1.38927176,-0.72432117,1.52,Football,Premier League,Arsenal - Aston Villa,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 4,5",7531527,1.825,0.8271,0.9515,0.4041,4,7,39,Dynamic,4,1st Half Inj Time decreased,2,-2
7649229008,0.001956019,703346860,0.01,1,84.612,-84.612,2,Football,Brasileiro Serie B,Vila Nova FC GO - Ituano FC SP,Total Corners,Total Corners,Total Corners,"Over 5,5",7509359,1.5352,1.0293,0.9508,0.4565,3,5,45,Dynamic,2,1st Half Inj Time increased,1,1
7760779934,0.010868056,704232538,0.3,0.3,21.65229,-56.295954,3.6,Football,Primeira Liga,CF Estrela da Amadora - Rio Ave FC,Most Corners,Most Corners,Most Corners,Rio Ave FC,7528130,1.1118,1.3958,0.9469,0.437,1,5,68,Dynamic,2,1st Half Inj Time decreased,1,-1
7777313066,0.024386574,702088966,0.01,0.01,2,-6,4,Football,Serie A,Bologna FC - Hellas Verona,Total Corners,Total Corners,Total Corners,"Over 9,5",7529884,1.8858,0.626,0.961,0.437,2,6,45,Dynamic,3,1st Half Inj Time decreased,1,-1
7856429554,0.029467593,707678406,0.3,0.3,45.8286892,-11.91545919,1.26,Football,UEFA Europa League,Olympique Lyon - PFC Ludogorets Razgrad,Total Corners,Total Corners,Total Corners,"Over 14,5",7542333,2.3484,0.8034,0.9718,0.437,1,5,83,Dynamic,2,1st Half Inj Time decreased,1,-1
7921678931,0.011388889,704025366,0.01,0.01,2,2,3.7,Football,Bundesliga,Borussia Monchengladbach - FC Augsburg,Total Corners,Total Corners,Total Corners,"Over 10,5",7557362,1.4988,1.2682,0.8794,0.4916,3,6,38,Dynamic,3,1st Half Inj Time increased,3,3
7815135391,0.026296296,704427778,0.01,0.99,105,105,2.1,Football,Serie A,Inter Milan - Bologna FC,Most Corners,Most Corners,Most Corners,Bologna FC,7533841,1.8209,0.8865,0.9501,0.437,1,6,45,Dynamic,3,1st Half Inj Time decreased,2,-2
7674709088,0.020393519,703333564,0.01,1,248.101095,-198.480876,1.8,Football,Serie A,Venezia FC - US Lecce,US Lecce - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 3,5",7510672,1.5234,0.9602,0.931,0.4308,3,6,42,Dynamic,3,1st Half Inj Time decreased,1,-1
7815134787,0.026076389,707462442,0.01,1,57.63078,57.63078,2.15,Football,Serie A,Inter Milan - Bologna FC,Most Corners,Most Corners,Most Corners,Bologna FC,7533841,1.8209,0.8865,0.9501,0.437,1,6,45,Dynamic,3,1st Half Inj Time decreased,2,-2
7807965814,0.020219907,707462442,0.01,1,23.892501,-69.2882529,3.9,Football,Serie A,Bologna FC - AS Roma,Total Corners,Total Corners,Total Corners,"Over 8,5",7532974,1.2309,1.1688,0.9229,0.437,1,6,68,Dynamic,3,1st Half Inj Time decreased,2,-2
7892383344,0.026840278,707462442,0.01,1,43.4251454,-91.19280534,3.1,Football,FA Cup,Exeter City - Nottingham Forest,Most Corners,Most Corners,Most Corners,Exeter City,7539937,0.6413,2.2146,0.9658,0.4459,2,5,38,Dynamic,2,1st Half Inj Time increased,1,1
7720868707,0.03787037,18342952,0.06,0.06,3.62484467,3.62484467,1.95,Football,Premier League,West Ham United - Wolverhampton Wanderers,West Ham United - Total Corners,Medium Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 12,5",7514938,1.9064,1.1495,0.9371,0.437,1,7,45,Dynamic,4,1st Half Inj Time decreased,3,-3
7921678900,0.011388889,708441559,0.01,0.01,2,2,3.7,Football,Bundesliga,Borussia Monchengladbach - FC Augsburg,Total Corners,Total Corners,Total Corners,"Over 10,5",7557362,1.4988,1.2682,0.8794,0.4916,3,6,38,Dynamic,3,1st Half Inj Time increased,3,3
7806696780,0.009398148,708019427,0.01,0.3,80.4380867,80.4380867,2.2,Football,FA Cup,Tamworth FC - Tottenham Hotspur,Tamworth FC - Total Corners,Strong Dog - Total Corners,Strong Corner Dog - Total Corners,"Under 4,5",7525524,0.5525,3.7862,0.9436,0.464,2,5,37,Dynamic,2,1st Half Inj Time decreased,1,-1
7921680205,0.011655093,703370092,0.01,0.01,2,2,3.7,Football,Bundesliga,Borussia Monchengladbach - FC Augsburg,Total Corners,Total Corners,Total Corners,"Over 10,5",7557362,1.4988,1.2682,0.8794,0.4916,3,6,38,Dynamic,3,1st Half Inj Time increased,3,3
7674803864,0.009895833,703370092,0.01,0.01,2,2,4.5,Football,Premier League,Newcastle United - West Ham United,Total Corners,Total Corners,Total Corners,"Under 9,5",7506309,2.6671,0.8956,0.9564,0.437,3,7,55,Dynamic,4,1st Half Inj Time decreased,1,-1
7892450184,0.005034722,708984057,0.01,1,16.701979,16.701979,5,Football,UEFA Champions League,Manchester City - Real Madrid,Most Corners,Most Corners,Most Corners,X,7556122,1.6674,1.5639,0.9529,0.437,4,5,46,Dynamic,2,1st Half Inj Time increased,2,2
7771691088,0.040324074,648052422,0.01,1,1.4932015,1.4932015,1.93,Football,Primeira Liga,FC Porto - Boavista FC,Boavista FC - Total Corners,Strong Dog - Total Corners,Strong Corner Dog - Total Corners,"Over 1,5",7529533,2.3907,0.5412,0.9353,0.437,3,5,65,Dynamic,2,1st Half Inj Time increased,1,1
7677354863,0.022569444,703752055,0.3,0.3,81.994225,-63.13555325,1.77,Football,UEFA Champions League,Slovan Bratislava - AC Milan,AC Milan - Total Corners,Strong Jolly - Total Corners,Strong Corner Jolly - Total Corners,"Under 8,5",7506815,0.6064,2.4292,0.9934,0.437,1,5,90,Dynamic,2,1st Half Inj Time decreased,1,-1
7627539410,0.017881944,703215217,0.01,1,10.5855,-31.7565,4,Football,Serie A,Cagliari - AC Milan,Corners Matchbet,Corners Matchbet,Corners Matchbet,Cagliari,7504156,1.0491,1.9996,0.9414,0.4349,3,6,25,Dynamic,3,No change in 1st Half Inj Time,0,0
7674803887,0.009907407,651317703,0.01,0.01,2,2,4.5,Football,Premier League,Newcastle United - West Ham United,Total Corners,Total Corners,Total Corners,"Under 9,5",7506309,2.6671,0.8956,0.9564,0.437,3,7,55,Dynamic,4,1st Half Inj Time decreased,1,-1
7691201744,0.002418981,558554411,0.3,0.3,2.1517,2.1517,3,Football,Copa Libertadores,CA Mineiro MG - Botafogo FR RJ,Total Corners,Total Corners,Total Corners,"Under 5,5",7507112,1.5199,1.3252,0.8825,0.5863,6,5,45,Dynamic,2,No change in 1st Half Inj Time,0,0
7720868527,0.0378125,704049165,0.01,1,30,30,1.95,Football,Premier League,West Ham United - Wolverhampton Wanderers,West Ham United - Total Corners,Medium Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 12,5",7514938,1.9064,1.1495,0.9371,0.437,1,7,45,Dynamic,4,1st Half Inj Time decreased,3,-3
7831752542,0.012939815,708320860,0.3,0.3,56.41333032,56.41333032,4.4,Football,UEFA Champions League,AS Monaco - Aston Villa,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Under 3,5",7530381,1.3772,1.509,0.9317,0.4442,2,5,31,Dynamic,2,1st Half Inj Time increased,1,1
7799079800,0.029178241,707929087,0.3,0.3,0.7919179,-0.47515074,1.6,Football,Premiership,Dundee FC - Rangers FC,2nd Half - Total Corners,2nd Half - Total Corners,2nd Half - Total Corners,"Over 5,5",7532378,0.7967,2.5437,0.9628,0.4438,2,5,41,Dynamic,2,No change in 1st Half Inj Time,0,0
7843813153,0.006041667,707211900,0.01,1,42.0613908,42.0613908,2.35,Football,Paulista Serie A1,SE Palmeiras SP - Gremio Novorizontino SP,Gremio Novorizontino SP - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 1,5",7537384,1.9785,0.5105,0.9674,0.4516,2,5,38,Dynamic,2,1st Half Inj Time increased,1,1
7934924439,0.032094907,706434016,0.01,1,56.52387643,56.52387643,2.05,Football,Copa Libertadores,SC Corinthians SP - UCV FC,Total Corners,Total Corners,Total Corners,"Over 12,5",7569037,3.035,0.4712,0.9757,0.437,3,5,56,Dynamic,2,1st Half Inj Time increased,1,1
7925184415,0.012569444,563261534,0.01,0.01,1.00204004,-1.1469133,2.15,Football,LaLiga,Athletic Bilbao - Real Valladolid,Total Corners,Total Corners,Total Corners,"Under 9,5",7561312,2.1758,0.4902,0.9887,0.4254,3,7,56,Dynamic,4,1st Half Inj Time decreased,1,-1
7628290996,0.003541667,648151419,0.3,0.3,16.86574985,16.86574985,4.1,Football,Brasileiro Serie A,Botafogo FR RJ - Cuiaba EC MT,Total Corners,Total Corners,Total Corners,"Over 10,5",7504179,2.3945,0.5079,0.9794,0.4541,2,5,33,Dynamic,2,1st Half Inj Time increased,3,3
7842161623,0.003611111,651317703,0.01,0.01,2,-8.5,5.25,Football,Bundesliga,Borussia Dortmund - Werder Bremen,Total Corners,Total Corners,Total Corners,"Over 9,5",7534916,1.5901,1.2226,0.958,0.437,4,6,74,Dynamic,3,1st Half Inj Time increased,1,1
7631778543,0.005324074,560429905,0.5,0.5,6.0099691,6.0099691,3.2,Football,Championship,Burnley - Swansea City,Total Corners,Total Corners,Total Corners,"Over 9,5",7505460,1.4044,0.8894,0.959,0.4121,1,6,46,Dynamic,3,1st Half Inj Time decreased,2,-2
7786758827,0.009895833,566225939,0.5,0.5,6.03249045,6.03249045,7.5,Football,Premier League,Tottenham Hotspur - Newcastle United,Total Corners,Total Corners,Total Corners,"Over 20,5",7526873,1.9217,2.0859,0.9418,0.437,4,7,84,Dynamic,4,No change in 1st Half Inj Time,0,0
7925184760,0.012627315,708450125,0.01,0.01,2,-2.3,2.15,Football,LaLiga,Athletic Bilbao - Real Valladolid,Total Corners,Total Corners,Total Corners,"Under 9,5",7561312,2.1758,0.4902,0.9887,0.4254,3,7,56,Dynamic,4,1st Half Inj Time decreased,1,-1
7789644337,0.007881944,707851584,0.3,0.3,1.5510037,-2.48160592,2.6,Football,Premiership,Hibernian - Rangers FC,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 7,5",7531833,0.9972,2.017,0.9676,0.4568,2,5,10,Dynamic,2,No change in 1st Half Inj Time,0,0
7913830928,0.004571759,707793111,0.3,0.3,116.2,116.2,1.85,Football,UEFA Champions League,Borussia Dortmund - Sporting CP,Borussia Dortmund - Total Corners,Strong Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 6,5",7559919,2.1853,0.8698,0.9507,0.437,2,5,61,Dynamic,2,No change in 1st Half Inj Time,0,0
7861425714,0.035219907,560424821,0.5,0.5,13.37029261,13.37029261,1.8333,Football,Premier League,Newcastle United - Fulham,Newcastle United - Total Corners,Slight Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 3,5",7534602,1.5719,1.0956,0.9321,0.3748,3,7,45,Dynamic,4,1st Half Inj Time decreased,1,-1
7842161597,0.003611111,700183491,0.01,0.01,2,-8.5,5.25,Football,Bundesliga,Borussia Dortmund - Werder Bremen,Total Corners,Total Corners,Total Corners,"Over 9,5",7534916,1.5901,1.2226,0.958,0.437,4,6,74,Dynamic,3,1st Half Inj Time increased,1,1
7607603860,0.006666667,566227116,0.5,0.5,5.95241625,-11.30959088,2.9,Football,Premier League,Manchester United - Chelsea,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Under 5,5",6571016,1.558,1.6722,0.8957,0.4263,4,7,38,Dynamic,4,1st Half Inj Time decreased,2,-2
7925184730,0.012627315,709488564,0.01,1,669.3896,-803.26752,2.2,Football,LaLiga,Athletic Bilbao - Real Valladolid,Total Corners,Total Corners,Total Corners,"Under 9,5",7561312,2.1758,0.4902,0.9887,0.4254,3,7,56,Dynamic,4,1st Half Inj Time decreased,1,-1
7842160003,0.003356481,708441559,0.01,0.01,2,-8.5,5.25,Football,Bundesliga,Borussia Dortmund - Werder Bremen,Total Corners,Total Corners,Total Corners,"Over 9,5",7534916,1.5901,1.2226,0.958,0.437,4,6,74,Dynamic,3,1st Half Inj Time increased,1,1
7842161647,0.003622685,703370092,0.01,0.01,2,-8.5,5.25,Football,Bundesliga,Borussia Dortmund - Werder Bremen,Total Corners,Total Corners,Total Corners,"Over 9,5",7534916,1.5901,1.2226,0.958,0.437,4,6,74,Dynamic,3,1st Half Inj Time increased,1,1
7807491547,0.035208333,708005694,0.01,0.3,238.92501,238.92501,1.87,Football,Bundesliga,FC Augsburg - VfB Stuttgart,VfB Stuttgart - Total Corners,Medium Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Under 8,5",7529864,1.063,1.7817,0.9376,0.441,3,6,20,Dynamic,3,1st Half Inj Time increased,1,1
7712755364,0.023715278,703971074,0.3,0.3,54.38297832,54.38297832,4.1,Football,Premier League,Brentford - Newcastle United,Total Corners,Total Corners,Total Corners,"Under 6,5",7513242,1.2141,1.6745,0.9237,0.437,3,7,73,Dynamic,4,1st Half Inj Time decreased,1,-1
7693220062,0.024247685,703768058,0.01,1,200,200,2.2,Football,FA Cup,Kettering Town - Doncaster Rovers FC,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 5,5",7520220,0.8015,2.3604,0.9685,0.442,2,5,33,Dynamic,2,No change in 1st Half Inj Time,0,0
7871329529,0.029756944,706183571,0.01,1,385.4563582,385.4563582,1.75,Football,Paulista Serie A1,AA Internacional Limeira SP - Red Bull Bragantino SP,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Under 4,5",7541865,0.8334,1.6013,0.9554,0.4374,2,5,12,Dynamic,2,1st Half Inj Time increased,1,1
7668911395,0.001319444,701675828,0.01,1,4.09855425,-5.32812053,2.3,Football,Brasileiro Serie A,Botafogo FR RJ - EC Vitoria Salvador BA,EC Vitoria Salvador BA - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 0,5",7513012,2.6425,0.4331,0.9954,0.437,5,5,69,Dynamic,2,1st Half Inj Time increased,3,3
7668908491,0.00087963,701675828,0.01,1,94.26674775,-122.5467721,2.3,Football,Brasileiro Serie A,Botafogo FR RJ - EC Vitoria Salvador BA,EC Vitoria Salvador BA - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 0,5",7513012,2.6425,0.4331,0.9954,0.437,5,5,69,Dynamic,2,1st Half Inj Time increased,3,3
7633737078,0.033657407,517201037,0.06,0.06,1.5,-1.02,1.68,Football,Liga Profesional de Futbol,Racing Club Avellaneda - Independiente Rivadavia,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 5,5",7510098,1.943,0.5908,0.99,0.4297,2,5,19,Dynamic,2,No change in 1st Half Inj Time,0,0
7906920698,0.001805556,622730216,0.3,0.3,6.9078,-18.99645,3.75,Football,Premier League,Tottenham Hotspur - Manchester United,Total Corners,Total Corners,Total Corners,"Over 13,5",7541023,1.7311,1.5266,0.9374,0.437,1,7,75,Dynamic,4,1st Half Inj Time decreased,3,-3
